0.062054;0.520625;0.587765;0.358121;0.542714;0.566343;-0.023186;0.363976;-0.278729;0.206377;0.662534;0.658525;0.148543;0.506417;0.814127;-0.015969;0.170365;-0.646533;0.185855;0.71431;0.444294;0.269718;0.168811;-0.66836;0.30717;0.520106;0.778762;0.43685;0.301927;0.501868;0.035309;0.517827;0.161339;-0.072653;0.053164;0.51185;0.432414;0.054883;0.470694;0.287417;0.494321;0.141718;-0.066446;0.311204;0.521961;0.306993;0.344201;-0.296597
0.062068;0.520603;0.587733;0.35806;0.54269;0.566253;-0.023194;0.364027;-0.278829;0.206307;0.662536;0.658438;0.148482;0.506436;0.81409;-0.01599;0.170428;-0.646597;0.185747;0.71428;0.444257;0.269707;0.168814;-0.668364;0.307077;0.520087;0.778688;0.436755;0.301949;0.501832;0.03524;0.51785;0.161261;-0.072651;0.053136;0.511822;0.432396;0.054873;0.47068;0.287293;0.494364;0.141653;-0.066466;0.311218;0.521928;0.306959;0.344236;-0.296642
0.062067;0.5206;0.587697;0.35798;0.542683;0.566158;-0.023186;0.364106;-0.278944;0.206252;0.662508;0.658338;0.148426;0.506478;0.814029;-0.015949;0.170435;-0.646685;0.185649;0.714282;0.44421;0.269698;0.168822;-0.668425;0.30701;0.52009;0.778628;0.436696;0.301947;0.501798;0.035172;0.517887;0.161179;-0.072659;0.053146;0.511848;0.432396;0.054893;0.470697;0.287217;0.494394;0.141576;-0.066478;0.3112;0.521949;0.306915;0.344292;-0.296705
0.062048;0.5206;0.587646;0.357919;0.542668;0.566057;-0.023196;0.364184;-0.279067;0.206202;0.662505;0.658242;0.148367;0.506498;0.813968;-0.015891;0.170456;-0.646761;0.185546;0.714252;0.444164;0.269672;0.168829;-0.668466;0.30695;0.5201;0.778537;0.436671;0.30196;0.501772;0.035082;0.517941;0.161097;-0.072676;0.053128;0.511854;0.43238;0.054899;0.470689;0.287132;0.494422;0.141503;-0.066527;0.31122;0.521997;0.306872;0.344361;-0.296776
0.062017;0.520613;0.587592;0.357848;0.542648;0.565971;-0.023222;0.364253;-0.279166;0.206143;0.662494;0.65812;0.148317;0.506516;0.813907;-0.015855;0.170491;-0.646842;0.185462;0.71425;0.444097;0.269645;0.168813;-0.668515;0.306883;0.520123;0.778455;0.436672;0.301952;0.501751;0.034995;0.517998;0.161011;-0.072707;0.053121;0.511867;0.432403;0.054887;0.470696;0.287005;0.494423;0.141406;-0.066573;0.311231;0.522041;0.306826;0.344413;-0.296852
0.061944;0.520594;0.587487;0.357794;0.542661;0.565905;-0.023225;0.3643;-0.27928;0.20608;0.662486;0.657997;0.14827;0.506556;0.813848;-0.015777;0.170496;-0.646935;0.185391;0.714256;0.444002;0.269644;0.168822;-0.668544;0.306831;0.520129;0.778344;0.436669;0.301968;0.501728;0.034927;0.518073;0.160901;-0.072731;0.053124;0.511871;0.432398;0.054891;0.470708;0.286901;0.494441;0.141297;-0.06662;0.311215;0.522029;0.306793;0.344432;-0.296907
0.061869;0.520626;0.587389;0.357684;0.542648;0.565824;-0.023237;0.364355;-0.279362;0.206025;0.662486;0.657897;0.148208;0.506565;0.813767;-0.015713;0.170508;-0.64701;0.185327;0.714267;0.443918;0.269633;0.168817;-0.668611;0.306774;0.520111;0.778223;0.436659;0.301974;0.501694;0.034847;0.51818;0.160785;-0.072724;0.053112;0.511886;0.432411;0.054877;0.470686;0.28683;0.494491;0.141223;-0.066656;0.311204;0.521956;0.306717;0.344421;-0.29698
0.061808;0.520618;0.587251;0.357614;0.542647;0.565753;-0.023243;0.364383;-0.279433;0.205973;0.662473;0.657801;0.148147;0.506564;0.813662;-0.015686;0.170564;-0.64706;0.18526;0.714261;0.443835;0.269609;0.168813;-0.668652;0.306705;0.520119;0.77811;0.436634;0.301976;0.501624;0.03476;0.518296;0.160666;-0.072721;0.05312;0.51186;0.432405;0.054899;0.470687;0.286733;0.494551;0.141131;-0.066689;0.311197;0.521866;0.306654;0.344409;-0.297032
0.061785;0.520615;0.58713;0.357532;0.542646;0.565669;-0.023255;0.364395;-0.279546;0.205922;0.662474;0.657703;0.14807;0.506567;0.813544;-0.015625;0.170558;-0.64712;0.185193;0.714269;0.443766;0.269567;0.168773;-0.668681;0.306647;0.520102;0.777997;0.436601;0.301975;0.501554;0.034686;0.518391;0.160543;-0.072711;0.053137;0.511853;0.432397;0.054908;0.470667;0.286667;0.494627;0.141045;-0.066673;0.311186;0.521818;0.306598;0.344383;-0.297071
0.061769;0.520615;0.587;0.357439;0.542645;0.565587;-0.023263;0.364429;-0.279638;0.20587;0.662498;0.657628;0.148003;0.506561;0.813427;-0.015555;0.170523;-0.647209;0.185119;0.714279;0.443701;0.269552;0.168807;-0.668718;0.306597;0.52012;0.777909;0.436492;0.301999;0.501497;0.034601;0.518489;0.160411;-0.072706;0.053116;0.511841;0.432367;0.054927;0.470668;0.28661;0.49472;0.140962;-0.066622;0.311214;0.521801;0.306562;0.344394;-0.297102
0.061739;0.520611;0.586875;0.357371;0.54262;0.56551;-0.023275;0.364438;-0.279746;0.205825;0.662501;0.65753;0.147951;0.506555;0.813327;-0.015532;0.170575;-0.647255;0.185044;0.714303;0.443629;0.269513;0.168796;-0.668761;0.30653;0.520123;0.777794;0.436395;0.302002;0.5015;0.034502;0.518578;0.160267;-0.07271;0.053129;0.511835;0.432352;0.054933;0.470674;0.286545;0.494815;0.140869;-0.066567;0.311243;0.521804;0.306497;0.344419;-0.29714
0.061706;0.520624;0.58678;0.357311;0.542646;0.565451;-0.023312;0.364495;-0.279853;0.205759;0.662518;0.657448;0.147892;0.506566;0.813237;-0.015484;0.170563;-0.647329;0.184978;0.714327;0.443545;0.269503;0.168811;-0.6688;0.306502;0.520139;0.777676;0.436288;0.302014;0.501478;0.034426;0.518642;0.160164;-0.072716;0.053142;0.511837;0.432348;0.054932;0.470652;0.286484;0.494884;0.14075;-0.066552;0.31126;0.521794;0.306461;0.344477;-0.297221
0.061675;0.520633;0.586696;0.357249;0.542645;0.565392;-0.023323;0.364534;-0.279958;0.205695;0.662523;0.657359;0.147837;0.506569;0.813139;-0.015472;0.170589;-0.647373;0.184926;0.71435;0.44348;0.269443;0.168805;-0.668862;0.306456;0.520161;0.77755;0.436224;0.302038;0.501447;0.034317;0.518734;0.160068;-0.072703;0.053132;0.511822;0.432358;0.054963;0.470664;0.286424;0.494994;0.140677;-0.066576;0.311274;0.521716;0.306398;0.344549;-0.297334
0.061626;0.520636;0.586599;0.357189;0.542627;0.565309;-0.02336;0.364618;-0.280059;0.20563;0.662534;0.657268;0.147793;0.506581;0.813051;-0.015416;0.17057;-0.647426;0.184858;0.71436;0.443409;0.269405;0.16881;-0.668896;0.3064;0.520165;0.777446;0.436191;0.302028;0.501401;0.034259;0.51882;0.159972;-0.072723;0.053122;0.511806;0.432336;0.054972;0.470673;0.286356;0.495077;0.140581;-0.066638;0.311246;0.521625;0.306333;0.34464;-0.297438
0.061595;0.520623;0.586499;0.357119;0.542622;0.565238;-0.023398;0.364675;-0.280143;0.205561;0.662537;0.657173;0.147735;0.506613;0.812956;-0.015406;0.170575;-0.647484;0.184785;0.714377;0.443344;0.269339;0.168845;-0.668961;0.30635;0.5202;0.777359;0.436142;0.302029;0.501382;0.034167;0.518906;0.159875;-0.072742;0.053123;0.511809;0.432338;0.054966;0.470673;0.286299;0.495158;0.140487;-0.066718;0.311227;0.521523;0.306237;0.344692;-0.297521
0.061516;0.520631;0.586402;0.357053;0.542624;0.565153;-0.023457;0.364765;-0.280226;0.205508;0.662536;0.657071;0.147681;0.506623;0.812841;-0.015392;0.17057;-0.647519;0.184715;0.714404;0.44327;0.269287;0.168858;-0.669017;0.306318;0.520203;0.777247;0.436109;0.30204;0.501378;0.034109;0.518986;0.159798;-0.072755;0.053106;0.511811;0.43234;0.054952;0.470658;0.286264;0.495254;0.140394;-0.066774;0.311215;0.521518;0.306163;0.344739;-0.297609
0.061484;0.52064;0.586299;0.356977;0.542616;0.565103;-0.023464;0.364781;-0.280288;0.205436;0.662537;0.656962;0.147619;0.506662;0.812753;-0.015384;0.170565;-0.647577;0.184643;0.714436;0.443199;0.26919;0.168875;-0.669047;0.306282;0.520233;0.777166;0.436083;0.302034;0.501358;0.034066;0.519052;0.15972;-0.07276;0.053101;0.511834;0.432334;0.054942;0.470651;0.286201;0.495317;0.140286;-0.066807;0.311204;0.521523;0.306113;0.344792;-0.297674
0.061427;0.520659;0.58621;0.356894;0.542621;0.565073;-0.023509;0.364819;-0.280355;0.205368;0.662535;0.656834;0.147554;0.506682;0.812642;-0.015388;0.170578;-0.647605;0.184582;0.714449;0.443129;0.269159;0.168915;-0.669098;0.306215;0.520245;0.77709;0.436076;0.30205;0.501302;0.034004;0.519154;0.159634;-0.072759;0.053088;0.511822;0.432333;0.054961;0.470654;0.286129;0.495403;0.140199;-0.066808;0.311238;0.521541;0.306069;0.344845;-0.297735
0.061382;0.52069;0.586154;0.356837;0.542625;0.565008;-0.023554;0.364839;-0.280399;0.205305;0.662529;0.656713;0.147475;0.506712;0.812544;-0.015403;0.170568;-0.647626;0.18452;0.714465;0.443066;0.269053;0.168935;-0.669136;0.306161;0.520262;0.776998;0.436039;0.302042;0.501262;0.033946;0.519228;0.159561;-0.072754;0.053102;0.511836;0.432317;0.054974;0.470642;0.286055;0.495505;0.140098;-0.066784;0.311233;0.521558;0.306015;0.344925;-0.297812
0.061334;0.520727;0.586083;0.356778;0.542649;0.564996;-0.023605;0.364852;-0.280443;0.205235;0.66252;0.656576;0.14741;0.506781;0.812458;-0.01542;0.170578;-0.647636;0.184471;0.714476;0.443015;0.26898;0.168919;-0.669188;0.30611;0.520278;0.77692;0.435938;0.30206;0.501245;0.03391;0.519285;0.159474;-0.072751;0.053108;0.511824;0.432292;0.055003;0.470657;0.285972;0.495598;0.140038;-0.066758;0.31125;0.521498;0.305941;0.344992;-0.297909
0.061297;0.520746;0.586039;0.356698;0.54264;0.564952;-0.023653;0.36488;-0.280485;0.205169;0.662513;0.656467;0.147343;0.50683;0.812375;-0.015432;0.170542;-0.647671;0.184453;0.714454;0.442971;0.268934;0.168939;-0.669205;0.30602;0.520303;0.776852;0.435833;0.302097;0.5013;0.033821;0.51939;0.159396;-0.072744;0.05312;0.511816;0.432281;0.055003;0.470667;0.285935;0.495681;0.13994;-0.066755;0.311269;0.521401;0.305862;0.345085;-0.29798
0.061287;0.520725;0.585996;0.356644;0.542652;0.564885;-0.023704;0.364902;-0.280522;0.20512;0.662484;0.656329;0.147255;0.50689;0.812305;-0.01544;0.170521;-0.647685;0.184416;0.71443;0.442924;0.268907;0.168966;-0.669253;0.305955;0.520317;0.776811;0.435725;0.302099;0.501349;0.033744;0.519469;0.159321;-0.072732;0.053142;0.511799;0.432275;0.055001;0.470679;0.285865;0.49574;0.139848;-0.066757;0.311267;0.521289;0.305788;0.345153;-0.298054
0.061293;0.520711;0.585957;0.356569;0.542623;0.564836;-0.023787;0.364961;-0.280564;0.205083;0.662459;0.656184;0.147182;0.506937;0.81221;-0.015496;0.170546;-0.647694;0.184386;0.714429;0.44289;0.268141;0.168259;-0.669218;0.305887;0.520309;0.776738;0.435684;0.302123;0.50139;0.033662;0.519566;0.159256;-0.072748;0.053142;0.511778;0.432279;0.054993;0.470696;0.285838;0.495825;0.13975;-0.06683;0.311252;0.521172;0.305715;0.345204;-0.298113
0.061289;0.520678;0.585915;0.356534;0.542624;0.564766;-0.023824;0.364965;-0.280592;0.205068;0.662422;0.656043;0.14709;0.506999;0.812125;-0.015539;0.170511;-0.647726;0.184328;0.71443;0.442859;0.268125;0.16829;-0.66925;0.305828;0.520313;0.776702;0.435716;0.302124;0.501408;0.033609;0.519654;0.159199;-0.07276;0.053116;0.511792;0.432288;0.054987;0.470719;0.285768;0.495866;0.139663;-0.066927;0.311215;0.521091;0.305686;0.345314;-0.298162
0.061276;0.520642;0.58584;0.356493;0.542597;0.564677;-0.023905;0.365017;-0.280644;0.205055;0.662378;0.65589;0.147026;0.50699;0.812013;-0.0156;0.17053;-0.647736;0.184265;0.714439;0.442826;0.268097;0.168307;-0.669263;0.305754;0.520311;0.776637;0.435762;0.302124;0.501333;0.033519;0.519729;0.159145;-0.072773;0.053093;0.511799;0.432295;0.054983;0.470705;0.285707;0.495936;0.139611;-0.066991;0.311201;0.521132;0.305619;0.345397;-0.298184
0.061261;0.520632;0.585802;0.356465;0.542569;0.564608;-0.023962;0.36508;-0.280688;0.205044;0.662352;0.65579;0.146957;0.507016;0.811945;-0.015653;0.170517;-0.647751;0.184189;0.714471;0.442767;0.268069;0.168311;-0.669266;0.305697;0.52028;0.776595;0.435798;0.302097;0.501242;0.033462;0.519791;0.159102;-0.072786;0.053097;0.511808;0.432315;0.054988;0.470688;0.28562;0.496013;0.139521;-0.06701;0.311197;0.521207;0.305577;0.345487;-0.298265
0.061209;0.520652;0.585768;0.356431;0.542573;0.564552;-0.024027;0.365127;-0.280735;0.205003;0.662334;0.655703;0.146913;0.507007;0.811862;-0.0157;0.170506;-0.647737;0.184121;0.714499;0.442746;0.268025;0.16831;-0.669305;0.305674;0.520254;0.776496;0.435807;0.302102;0.501123;0.03338;0.51988;0.159041;-0.072807;0.05309;0.511821;0.432306;0.054973;0.470658;0.285494;0.496086;0.139445;-0.067015;0.311212;0.52129;0.305539;0.345564;-0.298322
0.061212;0.520663;0.58571;0.356386;0.542559;0.56449;-0.024065;0.365148;-0.280759;0.204958;0.662323;0.655652;0.146897;0.506984;0.811815;-0.015745;0.170485;-0.647736;0.184066;0.714526;0.442693;0.267999;0.168297;-0.669341;0.305625;0.520229;0.776423;0.435748;0.302116;0.500998;0.033319;0.519956;0.158962;-0.072788;0.053089;0.511845;0.432277;0.055003;0.470635;0.285432;0.496182;0.139382;-0.067;0.311222;0.52131;0.305509;0.345649;-0.298396
0.061193;0.520685;0.585698;0.356352;0.542578;0.564457;-0.024127;0.365159;-0.28076;0.20489;0.662346;0.655619;0.146852;0.506981;0.811762;-0.015773;0.170469;-0.64773;0.184033;0.714544;0.442639;0.267983;0.168322;-0.669348;0.305604;0.520209;0.776305;0.435688;0.302145;0.500914;0.033262;0.520045;0.158903;-0.072789;0.053098;0.511831;0.432267;0.055021;0.470623;0.285344;0.496238;0.139285;-0.066994;0.311216;0.521267;0.305434;0.345707;-0.298439
0.061172;0.52071;0.585663;0.356335;0.542584;0.564388;-0.024192;0.365184;-0.280761;0.204827;0.662358;0.655587;0.146833;0.506968;0.811719;-0.015826;0.17045;-0.647723;0.184017;0.714541;0.4426;0.267977;0.16833;-0.669368;0.305564;0.520192;0.776238;0.435597;0.302165;0.500891;0.033196;0.520131;0.158853;-0.072783;0.053081;0.511834;0.432256;0.055027;0.470607;0.285284;0.496277;0.139203;-0.066994;0.311218;0.521198;0.305411;0.345737;-0.298459
0.061158;0.520737;0.585652;0.356297;0.542594;0.564338;-0.024227;0.365166;-0.280742;0.204789;0.662353;0.655549;0.146808;0.50696;0.811676;-0.01588;0.170442;-0.647703;0.184007;0.714537;0.442564;0.267966;0.168342;-0.669379;0.305536;0.520197;0.776163;0.435516;0.302179;0.500883;0.033148;0.520224;0.158807;-0.072779;0.053085;0.511809;0.432244;0.055046;0.470614;0.28527;0.496344;0.139092;-0.066994;0.311222;0.521155;0.305385;0.34577;-0.298468
0.061148;0.520737;0.585607;0.356244;0.542584;0.564332;-0.024289;0.365137;-0.280712;0.204766;0.662373;0.655503;0.146736;0.507002;0.811625;-0.015952;0.170428;-0.647692;0.184006;0.714548;0.44253;0.267942;0.168347;-0.669417;0.305489;0.520169;0.776102;0.435488;0.302195;0.500935;0.033099;0.520319;0.158783;-0.072786;0.053091;0.511811;0.432251;0.055041;0.470615;0.285206;0.496381;0.139013;-0.067016;0.311223;0.521099;0.305339;0.345803;-0.298496
0.061162;0.520725;0.585586;0.356226;0.542583;0.564324;-0.024356;0.365157;-0.280698;0.204779;0.662368;0.655422;0.146698;0.507055;0.811574;-0.016007;0.170414;-0.647664;0.183985;0.714554;0.44251;0.26792;0.168353;-0.669423;0.305461;0.520195;0.776079;0.435501;0.302178;0.500986;0.033064;0.520384;0.158768;-0.072789;0.053089;0.511794;0.432235;0.055034;0.470655;0.285155;0.496425;0.138942;-0.067041;0.31121;0.521066;0.305304;0.345849;-0.298531
0.061124;0.520725;0.585556;0.356176;0.542573;0.564319;-0.024423;0.365169;-0.280676;0.204805;0.662367;0.65534;0.14664;0.507101;0.811529;-0.016052;0.170383;-0.647654;0.183961;0.714553;0.442496;0.267869;0.168333;-0.669436;0.305409;0.520193;0.776061;0.435531;0.302179;0.50103;0.032976;0.520464;0.158711;-0.072801;0.053092;0.511803;0.432251;0.055023;0.470669;0.2851;0.496474;0.138881;-0.067081;0.311189;0.521053;0.305258;0.34588;-0.298566
0.061098;0.520714;0.585545;0.356138;0.542544;0.564279;-0.024486;0.365181;-0.28067;0.204817;0.662353;0.655245;0.146588;0.507174;0.811492;-0.016151;0.170371;-0.647652;0.183923;0.714555;0.442471;0.267871;0.168345;-0.669444;0.305381;0.520206;0.776027;0.435572;0.302175;0.501057;0.032913;0.520523;0.158678;-0.072812;0.053083;0.511809;0.432276;0.055015;0.470684;0.285053;0.496524;0.138849;-0.067122;0.311181;0.52104;0.305216;0.345917;-0.298594
0.061056;0.520725;0.585534;0.356109;0.54253;0.564258;-0.024551;0.365193;-0.280668;0.204808;0.662344;0.655157;0.146566;0.507226;0.811454;-0.016198;0.170358;-0.647633;0.183894;0.714556;0.44245;0.267843;0.168351;-0.669468;0.305366;0.520234;0.776006;0.435613;0.302161;0.501043;0.032861;0.520567;0.158631;-0.072808;0.053081;0.511812;0.432289;0.055;0.470677;0.284987;0.496575;0.138802;-0.06716;0.311169;0.521041;0.305162;0.34595;-0.29862
0.061051;0.520711;0.585511;0.356063;0.542493;0.564234;-0.0246;0.365214;-0.280668;0.204769;0.66233;0.655098;0.146542;0.507284;0.811445;-0.016306;0.170369;-0.647621;0.183863;0.714556;0.442448;0.267832;0.168379;-0.669477;0.30536;0.520266;0.775962;0.435616;0.30215;0.500965;0.032811;0.52063;0.158592;-0.072815;0.053071;0.511829;0.432281;0.054996;0.470662;0.284925;0.496619;0.138771;-0.067171;0.311169;0.521065;0.305124;0.345997;-0.298635
0.061047;0.520696;0.585498;0.356057;0.542489;0.56419;-0.024639;0.365202;-0.280676;0.204715;0.662325;0.655033;0.146545;0.507312;0.811437;-0.016336;0.170344;-0.647627;0.183841;0.714536;0.44243;0.267808;0.168354;-0.669519;0.305337;0.520285;0.775905;0.435594;0.302132;0.500896;0.032749;0.52067;0.158574;-0.072802;0.053089;0.511822;0.432285;0.055022;0.470654;0.284874;0.496676;0.138748;-0.067162;0.311164;0.521074;0.305119;0.346022;-0.298652
0.06104;0.52069;0.585495;0.35604;0.542489;0.564123;-0.024679;0.365213;-0.280672;0.20468;0.662315;0.65499;0.14655;0.507338;0.811417;-0.016406;0.170334;-0.64761;0.18384;0.714513;0.44242;0.267809;0.168367;-0.669532;0.305326;0.52031;0.775854;0.435527;0.302162;0.500832;0.032712;0.520698;0.15854;-0.072803;0.053096;0.511802;0.432275;0.055012;0.470616;0.284843;0.496753;0.138693;-0.067146;0.311172;0.521074;0.305099;0.34603;-0.298665
0.061064;0.520678;0.585468;0.356008;0.542483;0.564064;-0.02471;0.365204;-0.280677;0.204658;0.662302;0.654919;0.146526;0.507339;0.811395;-0.016439;0.17032;-0.647616;0.183815;0.714501;0.442419;0.267827;0.16837;-0.669547;0.305323;0.520305;0.775823;0.435439;0.302198;0.500864;0.032666;0.520746;0.158509;-0.0728;0.053095;0.511811;0.432257;0.055026;0.470622;0.284807;0.496778;0.13865;-0.067126;0.311184;0.521034;0.305081;0.346052;-0.298673
0.061092;0.520679;0.585479;0.355979;0.542513;0.564011;-0.02474;0.365195;-0.28068;0.204668;0.662286;0.654873;0.146496;0.507353;0.811346;-0.01649;0.170316;-0.647616;0.183781;0.714504;0.442388;0.267807;0.168339;-0.66958;0.305303;0.520297;0.775795;0.435356;0.302216;0.500921;0.032639;0.520766;0.158486;-0.072795;0.053086;0.5118;0.43227;0.055022;0.470618;0.284791;0.49683;0.138589;-0.067135;0.311166;0.521031;0.305079;0.346069;-0.298698
0.061116;0.520656;0.585474;0.355979;0.54254;0.563967;-0.02477;0.365214;-0.280674;0.20468;0.662276;0.654833;0.146479;0.507347;0.811312;-0.016499;0.170303;-0.647627;0.183741;0.714531;0.44236;0.267808;0.16831;-0.669611;0.30529;0.520279;0.775768;0.435315;0.302221;0.500973;0.032614;0.5208;0.15847;-0.072798;0.053083;0.511811;0.432268;0.055028;0.47063;0.284777;0.496824;0.138516;-0.067137;0.311167;0.521044;0.305044;0.346072;-0.29872
0.061131;0.520645;0.585447;0.355942;0.542551;0.563908;-0.024802;0.365189;-0.280676;0.20471;0.662288;0.654799;0.146459;0.507331;0.811254;-0.016522;0.170316;-0.647642;0.183704;0.714542;0.442336;0.267801;0.168318;-0.669612;0.305297;0.520277;0.775761;0.43531;0.302236;0.500995;0.032588;0.520797;0.158464;-0.072798;0.053079;0.511817;0.432283;0.055033;0.470648;0.28475;0.49688;0.138486;-0.067144;0.311161;0.521085;0.305027;0.346081;-0.298722
0.061112;0.52066;0.585433;0.355945;0.542573;0.563877;-0.024827;0.365168;-0.280684;0.204726;0.662296;0.654763;0.146457;0.507329;0.811211;-0.016532;0.170275;-0.647665;0.183684;0.714558;0.4423;0.267833;0.168318;-0.669613;0.30527;0.520274;0.775713;0.435349;0.302242;0.500964;0.03255;0.520819;0.158428;-0.072802;0.053082;0.511832;0.432271;0.055002;0.470626;0.28471;0.496908;0.138464;-0.067177;0.31118;0.521134;0.305021;0.346073;-0.298727
0.061079;0.520668;0.585403;0.355919;0.542548;0.56386;-0.024812;0.365104;-0.2807;0.204715;0.662298;0.654735;0.146473;0.507318;0.811173;-0.016566;0.170276;-0.647677;0.183656;0.714565;0.442276;0.267856;0.168321;-0.669609;0.305291;0.520286;0.775677;0.435374;0.302231;0.500861;0.032501;0.52085;0.158384;-0.072799;0.053077;0.511828;0.432276;0.055028;0.47063;0.284663;0.496973;0.138466;-0.067175;0.311174;0.521161;0.305018;0.346075;-0.298721
0.06106;0.520659;0.585405;0.355893;0.542552;0.563824;-0.024829;0.365052;-0.280693;0.204686;0.66231;0.654715;0.146487;0.507326;0.811155;-0.016544;0.170247;-0.647705;0.183629;0.714557;0.442243;0.26787;0.168306;-0.669618;0.305302;0.520307;0.77563;0.435405;0.302209;0.500743;0.032431;0.520866;0.158344;-0.072807;0.053072;0.511839;0.432274;0.055033;0.470606;0.284611;0.497049;0.138468;-0.067196;0.311169;0.521152;0.305013;0.346073;-0.298706
